"49657|0/1 37/156 1/4 3/10 5/13 5/12 37/84 19/39 1/2 419/780 7/13 11/20 3/5 33/52 17/26 2/3 35/52 185/273 89/130 29/42 5/7 43/60 115/156 311/420 3/4 307/390 41/52 4/5 125/156 901/1092 653/780 109/130 17/20 23/26 47/52 11/12 12/13 1013/1092 243/260 62/65 29/30 253/260 2669/2730 64/65 104/105	su6,5/1 su6,245/13 su2,1/1 su2,1/1 so9,96/5"
"3481011|0/1 1/4 7/24 1/3 3/8 3/7 1/2 13/24 5/9 9/16 7/12 5/8 2/3 19/28 17/24 5/7 121/168 3/4 16/21 19/24 29/36 13/16 5/6 61/72 41/48 6/7 7/8 43/48 11/12 13/14 67/72 15/16 23/24 27/28 163/168 62/63 111/112	su2,1/1 so9,9/2 so8,14/1 so7,6/1 so7,28/3"
"1539395|0/1 37/156 1/4 1/3 5/13 2/5 5/12 19/39 1/2 7/13 9/16 89/156 7/12 3/5 33/52 497/780 13/20 17/26 2/3 35/52 28/39 11/15 115/156 3/4 7/9 51/65 41/52 499/624 125/156 13/16 49/60 32/39 5/6 653/780 34/39 23/26 173/195 47/52 12/13 61/65 197/208 149/156 151/156 757/780 64/65 77/78	su6,245/13 su5,4/1 su2,1/1 sp6,35/3 so9,9/2"
"557602|0/1 7/40 3/10 1/3 2/5 7/16 19/40 1/2 61/120 3/5 49/80 19/30 2/3 27/40 7/10 11/15 59/80 37/48 31/40 4/5 97/120 5/6 67/80 101/120 9/10 73/80 14/15 227/240 39/40	su3,2/1 so9,96/5 so7,7/2 so7,14/1"
"1783227|0/1 1/4 21/80 2/5 3/7 9/20 1/2 41/80 15/28 3/5 13/20 53/80 387/560 7/10 57/80 3/4 447/560 4/5 29/35 17/20 6/7 69/80 123/140 9/10 73/80 13/14 131/140 19/20 77/80 69/70	su5,4/1 sp6,9/1 so9,54/5 so7,21/2"
"2884019|0/1 1/16 1/6 1/4 3/11 5/16 6/19 59/176 15/44 115/304 71/176 5/12 7/16 29/66 55/114 1/2 67/132 23/44 9/16 43/76 103/176 123/209 13/22 29/48 191/304 12/19 2177/3344 115/176 549/836 2/3 13/19 11/16 91/132 211/304 31/44 125/176 2405/3344 167/228 227/304 229/304 947/1254 91/114 31/38 2065/2508 701/836 97/114 267/304 67/76 3013/3344 189/209 379/418 839/912 71/76 287/304 200/209 3233/3344 3241/3344 813/836 56/57 303/304	su2,5/2 su2,1/1 sp6,147/11 so7,7/2 f4,520/19"
"42742|0/1 1/4 21/52 5/12 37/84 6/13 3/5 17/26 2/3 29/42 37/52 5/7 3/4 32/39 461/546 17/20 137/156 985/1092 11/12 27/28 51/52	su6,5/1 su2,1/1 sp8,288/13 f4,26/5"
"207315|0/1 1/4 21/64 3/8 3/7 26/51 37/64 5/8 19/28 45/64 12/17 5/7 3/4 339/448 155/204 49/64 45/56 2735/3264 6/7 7/8 361/408 335/357 61/64 65/68 27/28 50/51	su2,1/1 so7,63/8 so7,6/1 e6,390/17"
"1179544|0/1 1/6 5/16 3/8 5/12 23/48 1/2 13/24 7/12 2/3 11/16 17/24 35/48 3/4 19/24 13/16 5/6 41/48 7/8 11/12 23/24 47/48	su4,5/1 su4,3/1 su3,5/1 e6,39/2"
"114472|0/1 1/4 3/11 5/16 15/44 1/2 33/64 23/44 9/16 103/176 13/22 115/176 31/44 3/4 49/64 17/22 555/704 13/16 9/11 53/64 147/176 37/44 603/704 159/176 21/22	su2,1/1 su2,1/1 sp6,147/11 sp4,5/2 so12,99/4"
"863713|0/1 3/16 2/7 1/3 3/7 53/112 25/48 4/7 33/56 13/21 2/3 5/7 81/112 85/112 16/21 87/112 271/336 41/48 7/8 19/21 155/168	su3,2/1 so7,27/2 so12,132/7 g2,6/1"
"206780|0/1 1/4 3/8 3/7 1/2 26/51 6/11 5/8 19/28 12/17 5/7 155/204 35/44 9/11 6/7 7/8 361/408 81/88 13/14 335/357 65/68 27/28 75/77 50/51	su2,1/1 su2,1/1 so7,6/1 f4,104/11 e6,390/17"
"1284906|0/1 2/9 7/20 3/8 15/32 1/2 5/9 103/180 43/72 3/5 199/288 13/18 29/40 3/4 4/5 131/160 37/45 27/32 17/20 7/8 8/9 163/180 67/72 341/360 31/32 35/36 39/40	su4,3/1 su3,4/1 so8,56/5 so10,15/1"
"307869|0/1 7/24 3/10 3/8 3/7 9/20 71/120 5/8 2/3 27/40 7/10 121/168 51/70 89/120 4/5 33/40 123/140 51/56 37/40 29/30 119/120	su5,9/1 sp8,162/7 so8,14/1"
"365746|0/1 1/4 2/7 7/20 2/5 1/2 15/28 4/7 3/5 89/140 13/20 2/3 24/35 7/10 3/4 11/14 4/5 23/28 17/20 31/35 9/10 11/12 129/140 14/15 131/140 19/20 34/35 69/70	su2,1/1 su2,1/1 sp8,24/1 so8,56/5 g2,6/1"
"1454744|0/1 3/32 3/14 1/4 15/56 69/224 45/128 81/224 3/8 57/128 13/28 15/32 1/2 29/56 31/56 507/896 33/56 19/32 77/128 555/896 5/8 9/14 145/224 591/896 153/224 639/896 5/7 93/128 165/224 3/4 43/56 25/32 45/56 181/224 731/896 105/128 47/56 27/32 109/128 193/224 779/896 7/8 25/28 811/896 13/14 843/896 121/128 27/28 31/32 125/128 891/896 223/224 895/896	su4,3/1 su2,9/4 sp6,15/1 so10,45/2"
"2854381|0/1 3/44 3/40 63/440 2/11 1/5 2/9 113/440 59/220 115/396 107/360 15/44 1447/3960 3/8 21/55 40/99 183/440 19/45 7/16 39/88 4/9 1897/3960 971/1980 1/2 89/176 41/80 203/396 14/27 187/360 119/220 6/11 49/88 223/396 25/44 23/40 511/880 697/1188 2327/3960 641/1080 43/72 3/5 299/495 109/176 273/440 62/99 2527/3960 283/440 7861/11880 527/792 147/220 15/22 611/880 208/297 2777/3960 63/88 41/55 333/440 1511/1980 76/99 9211/11880 137/176 617/792 43/55 311/396 35/44 37/44 3337/3960 751/880 1021/1188 3407/3960 383/440 403/440 81/88 11101/11880 743/792 207/220 479/495 173/176 98/99 219/220	su2,27/11 su2,12/5 so7,7/2 g2,70/9"
"1785395|0/1 21/80 2/5 9/20 1/2 7/12 3/5 53/80 7/10 57/80 4/5 203/240 17/20 69/80 9/10 14/15 19/20 77/80 59/60	su5,4/1 so9,54/5 so7,21/2 so11,22/1"
"376848|0/1 3/40 4/21 1/5 1/4 223/840 3/10 13/40 3/8 41/105 3/7 37/84 9/20 10/21 103/210 1/2 141/280 433/840 11/20 463/840 95/168 23/40 3/5 5/8 22/35 269/420 27/40 71/105 19/28 29/42 7/10 61/84 51/70 311/420 3/4 211/280 16/21 643/840 31/40 163/210 83/105 673/840 45/56 137/168 33/40 703/840 17/20 143/168 727/840 7/8 123/140 9/10 37/40 389/420 13/14 79/84 101/105 39/40 41/42	su3,32/7 su2,12/5 su2,1/1 sp6,63/5"
"1707199|0/1 3/28 2/7 6/19 2/5 225/532 11/24 71/140 15/28 95/168 3/5 80/133 12/19 13/19 24/35 11/16 99/140 68/95 393/532 125/168 353/456 421/532 89/112 2189/2660 5/6 453/532 6/7 103/120 2813/3192 31/35 87/95 122/133 131/140 79/84 811/840 129/133 109/112 167/168	su5,4/1 su2,15/7 so12,11/1 f4,520/19"
"1290231|0/1 1/8 3/10 1/3 3/8 17/40 45/104 9/20 1/2 29/52 23/40 5/8 19/30 27/40 7/10 17/24 381/520 239/312 47/60 4/5 21/26 33/40 5/6 223/260 459/520 12/13 37/40 97/104 19/20 25/26	su5,9/1 su4,3/1 su2,2/1 so10,225/13"
"1534240|0/1 1/4 37/96 2/5 3/7 1/2 15/28 9/16 7/12 3/5 5/8 61/96 13/20 21/32 3/4 377/480 13/16 547/672 29/35 5/6 17/20 6/7 7/8 85/96 9/10 29/32 619/672 13/14 131/140 91/96 77/80 59/60 473/480 111/112	su6,35/4 su5,4/1 sp6,9/1 so9,9/2"
"4256771|0/1 1/4 7/20 2/5 1/2 45/88 3/5 13/20 2/3 8/11 3/4 67/88 17/20 379/440 7/8 9/10 401/440 11/12 14/15 21/22 43/44	su2,1/1 sp8,24/1 so11,11/2 so10,135/11 e6,6/1"
"348118|0/1 1/4 3/10 6/13 1/2 11/20 3/5 21/32 2/3 9/13 37/52 3/4 99/130 4/5 17/20 29/32 11/12 12/13 49/52 153/160 25/26 129/130	su2,1/1 sp8,27/2 so9,96/5 f4,16/1"
"1148046|0/1 1/4 7/22 3/8 1/2 25/44 33/56 3/5 5/8 15/22 61/88 8/11 3/4 9/11 47/56 17/20 559/616 101/110 41/44 83/88 27/28 39/40 43/44	su4,3/1 su2,1/1 so8,140/11 so12,132/7 f4,26/5"
"3884154|0/1 4/15 9/28 9/20 1/2 9/16 247/420 3/5 5/8 9/14 2/3 5/7 43/60 23/30 27/35 4/5 23/28 199/240 99/112 107/120 191/210 129/140 53/56 19/20 103/105 83/84	su3,16/5 so9,18/1 so10,9/1 so10,5/1"
"471056|0/1 21/88 1/4 7/26 5/11 43/88 1/2 581/1144 27/52 7/13 6/11 15/26 8/13 31/44 207/286 65/88 867/1144 10/13 889/1144 69/88 41/52 35/44 233/286 933/1144 43/52 11/13 977/1144 45/52 23/26 81/88 25/26 557/572 142/143	su2,1/1 su2,1/1 so8,196/13 so8,196/13 so7,126/11"
"1853697|0/1 3/28 2/7 2/5 9/22 71/140 159/308 15/28 11/20 3/5 7/11 23/35 24/35 107/154 99/140 229/308 89/110 9/11 117/140 6/7 31/35 10/11 1411/1540 71/77 285/308 131/140 291/308 19/20 211/220	su5,4/1 su2,15/7 so9,144/11 so12,22/1"
"4134689|0/1 1/6 7/30 1/4 7/26 3/8 2/5 5/12 17/39 29/60 1/2 98/195 27/52 8/15 15/26 73/120 8/13 5/8 67/104 13/20 2/3 87/130 107/156 7/10 11/15 29/39 3/4 587/780 10/13 61/78 47/60 19/24 313/390 158/195 43/52 331/390 103/120 45/52 7/8 1369/1560 93/104 9/10 109/120 11/12 239/260 73/78 19/20 63/65 127/130 59/60	su3,5/1 su2,1/1 so8,84/5 so8,196/13 so10,5/1"
"1486454|0/1 7/40 1/4 7/20 3/8 2/5 17/40 1/2 15/28 11/20 4/7 23/40 3/5 5/8 13/20 27/40 199/280 29/40 209/280 3/4 31/40 4/5 33/40 17/20 31/35 9/10 51/56 129/140 37/40 131/140 53/56 19/20 27/28 34/35 39/40	su4,3/1 so8,16/1 so7,14/1 so7,14/1"
"690156|0/1 5/16 1/3 7/18 5/12 33/56 31/48 2/3 101/144 13/18 3/4 29/36 13/16 5/6 8/9 101/112 155/168 493/504 47/48	su4,5/1 su3,2/1 so8,28/3 so12,132/7"
"2753423|0/1 1/6 2/7 9/26 3/8 5/12 7/16 19/42 1/2 20/39 4/7 29/48 115/182 37/56 2/3 9/13 59/84 75/104 81/112 31/42 3/4 119/156 10/13 163/208 11/14 218/273 13/16 5/6 11/13 41/48 67/78 7/8 299/336 11/12 167/182 73/78 53/56 593/624 20/21 89/91	su3,5/1 so9,216/13 so7,7/2 g2,6/1"
"3464839|0/1 1/4 5/16 2/5 5/12 3/7 9/20 1/2 15/28 9/16 13/20 2/3 19/28 7/10 57/80 83/112 3/4 61/80 11/14 13/16 49/60 29/35 71/84 95/112 6/7 13/15 7/8 123/140 9/10 11/12 13/14 131/140 19/20 20/21 77/80 69/70 111/112	su4,5/1 su2,1/1 sp6,9/1 so9,9/2 so9,54/5"
"3705195|0/1 1/6 3/13 1/4 15/52 3/8 31/78 5/12 3/7 71/156 25/52 1/2 7/13 9/16 25/42 31/52 63/104 5/8 101/156 60/91 69/104 2/3 19/28 9/13 55/78 261/364 35/48 19/26 3/4 119/156 41/52 165/208 45/56 13/16 451/546 71/84 11/13 177/208 89/104 6/7 67/78 7/8 965/1092 35/39 331/364 95/104 11/12 49/52 149/156 599/624 88/91 101/104 51/52	su3,5/1 su2,1/1 sp6,189/13 so9,9/2 f4,130/7"
"2248011|0/1 1/16 1/6 1/4 5/16 7/18 5/12 3/7 37/84 65/144 23/48 55/112 1/2 169/336 5/9 9/16 7/12 25/42 17/28 23/36 2/3 19/28 29/42 101/144 5/7 35/48 83/112 3/4 253/336 87/112 29/36 13/16 103/126 209/252 5/6 71/84 6/7 125/144 73/84 887/1008 37/42 8/9 899/1008 43/48 305/336 11/12 103/112 13/14 313/336 79/84 137/144 35/36 47/48 62/63 111/112 251/252	su6,5/1 su2,5/2 su2,1/1 so8,28/3 f4,130/7"
"3540261|0/1 1/4 1/3 45/128 1/2 9/16 7/12 77/128 2/3 263/384 57/80 3/4 7/9 25/32 13/16 5/6 109/128 43/48 9/10 117/128 11/12 359/384 77/80	su2,1/1 so9,9/2 so10,45/2 g2,14/3 e7,133/10"
"12749|0/1 1/3 2/5 13/21 11/15 6/7 20/21	su3,2/1 g2,14/5 e6,78/7"
"1144810|0/1 1/8 1/4 1/3 3/8 5/11 1/2 51/88 7/12 3/5 5/8 31/44 17/24 29/40 3/4 26/33 35/44 9/11 73/88 5/6 17/20 7/8 81/88 14/15 83/88 21/22 23/24 39/40	su4,3/1 su2,2/1 su2,1/1 so11,10/1 f4,26/5"
