"4599386|0/1 9/28 35/72 1/2 33/64 9/14 5/7 407/504 23/28 375/448 7/8 71/72	so9,18/1 so12,99/4 so11,55/2 so11,11/2"
"2790234|0/1 1/4 13/30 7/16 1/2 26/51 33/56 3/5 41/60 11/16 12/17 3/4 155/204 47/56 17/20 209/240 14/15 481/510 773/816 65/68 50/51	su2,1/1 so7,7/2 so12,132/7 e6,390/17 e6,156/5"
"4761094|0/1 9/20 1/2 9/16 57/100 3/4 4/5 15/17 19/20	so12,6/1 so10,9/1 e8,496/17 e7,931/25"
"2885290|0/1 3/13 15/52 6/17 7/16 1/2 57/100 129/221 31/52 567/884 139/208 9/13 12/17 151/208 19/26 13/17 41/52 215/272 1041/1300 29/34 279/325 1569/1700 207/221 839/884 879/884 220/221	sp6,189/13 so7,7/2 f4,416/17 e7,931/25"
"3216712|0/1 37/120 5/16 33/80 1/2 149/240 25/36 7/10 173/240 29/40 97/120 13/16 7/8 9/10 73/80	su6,14/1 so8,4/1 so12,33/1 so10,25/1"
"4009887|0/1 1/4 3/10 9/20 1/2 35/68 19/36 11/20 5/8 7/10 3/4 13/17 7/9 4/5 277/340 14/17 33/40 149/180 7/8 37/40 19/20 82/85 35/36 44/45	su5,9/1 su2,1/1 so11,440/17 so10,5/1 e7,133/3"
"2434000|0/1 1/4 5/12 13/30 33/76 37/84 35/76 3/5 2/3 41/60 13/19 29/42 27/38 5/7 3/4 17/20 97/114 989/1140 367/420 349/399 50/57 1019/1140 17/19 719/798 11/12 14/15 18/19 27/28	su6,5/1 su2,1/1 so12,594/19 so11,550/19 e6,156/5"
"2791892|0/1 1/4 45/128 33/76 7/16 1/2 33/56 77/128 13/19 11/16 3/4 25/32 1911/2432 101/128 47/56 109/128 265/304 71/76 843/896 18/19	su2,1/1 so7,7/2 so12,594/19 so12,132/7 so10,45/2"
"860775|0/1 1/3 2/5 11/15 4/5 6/7 13/15 10/11	su3,2/1 f4,104/5 e8,248/7 e8,248/11"
"2830495|0/1 3/8 7/16 26/57 1/2 12/19 3/4 13/16 379/456 5/6 6/7 7/8 815/912 109/114 56/57	so9,15/1 so7,7/2 e8,248/7 e6,546/19"
"932191|0/1 1/6 1/4 1/3 3/8 21/52 5/12 6/13 1/2 57/112 89/156 7/12 5/8 49/78 17/26 2/3 227/336 17/24 37/52 115/156 3/4 85/112 81/104 31/39 32/39 87/104 283/336 137/156 99/112 47/52 1329/1456 11/12 311/336 15/16 23/24 25/26 1413/1456 51/52 77/78	su3,5/1 su3,2/1 su2,1/1 sp8,288/13 e7,95/2"
"2791166|0/1 2/5 26/63 7/16 1/2 4/7 33/56 4/5 256/315 67/80 857/1008 13/15 8/9 9/10 115/126 34/35 277/280	so7,7/2 so12,132/7 f4,104/5 e6,234/7"
"1808448|0/1 1/4 13/33 2/5 26/63 3/7 1/2 15/28 6/11 4/7 3/5 85/132 13/20 167/252 19/28 3/4 11/14 131/165 35/44 559/693 256/315 23/28 190/231 29/35 53/63 28/33 17/20 6/7 59/66 859/924 52/55 664/693 223/231 75/77 65/66 164/165	su5,4/1 su2,1/1 sp6,9/1 e6,390/11 e6,234/7"
"2381723|0/1 1/4 9/28 5/12 13/30 37/84 11/20 4/7 3/5 9/14 2/3 41/60 29/42 5/7 31/42 3/4 317/420 16/21 4/5 17/20 61/70 367/420 25/28 11/12 129/140 14/15 27/28 29/30 59/60 83/84 104/105	su6,5/1 su2,1/1 so9,18/1 so12,22/1 e6,156/5"
"1710015|0/1 1/4 2/5 33/80 26/63 11/24 4/7 3/5 13/20 53/80 167/252 11/16 17/24 13/16 256/315 23/28 4159/5040 5/6 17/20 103/120 209/240 439/504 8/9 9/10 15/16 34/35 551/560	su5,4/1 su2,1/1 so12,33/1 so12,11/1 e6,234/7"
"4454220|0/1 33/80 1/2 26/51 12/17 35/48 3/4 7/8 9/10 73/80 3763/4080 50/51	so12,33/1 so11,55/4 so11,11/2 e6,390/17"
"2348970|0/1 1/4 5/12 37/84 6/13 57/92 2/3 29/42 9/13 37/52 5/7 3/4 20/23 137/156 15/17 985/1092 11/12 12/13 49/52 27/28	su6,5/1 su2,1/1 f4,16/1 e8,496/17 e7,665/23"
"3387733|0/1 5/16 45/128 1/2 57/112 9/16 85/128 3/4 25/32 13/16 23/28 109/128 771/896 7/8 117/128 15/16	sp4,5/2 so9,9/2 so10,45/2 e7,95/2"
"1959516|0/1 1/4 3/11 1/3 15/44 2/5 57/112 23/44 7/12 13/22 3/5 20/33 13/20 2/3 37/55 89/132 31/44 13/18 11/15 163/220 85/112 963/1232 9/11 283/336 1047/1232 17/20 113/132 48/55 509/560 11/12 203/220 61/66 14/15 15/16 31/33 207/220 21/22 35/36 59/60 109/110 197/198	su5,4/1 su2,1/1 sp6,147/11 f4,26/1 e7,95/2"
"1313040|0/1 3/8 1/2 45/88 19/36 8/11 15/17 39/44 65/72 21/22 35/36	su4,3/1 so10,135/11 e8,496/17 e7,133/3"
"996018|0/1 1/4 1/3 13/33 1/2 15/28 6/11 57/100 4/7 7/12 85/132 8/11 11/14 35/44 41/50 23/28 5/6 28/33 73/84 29/33 59/66 271/300 19/21 859/924 3181/3300 27/28 223/231 43/44 65/66	su3,2/1 su2,1/1 so8,16/1 e7,931/25 e6,390/11"
"998708|0/1 1/4 1/3 13/33 1/2 35/68 15/28 6/11 4/7 7/12 85/132 8/11 13/17 11/14 35/44 23/28 14/17 5/6 173/204 28/33 73/84 29/33 59/66 19/21 2039/2244 859/924 27/28 223/231 43/44 65/66	su3,2/1 su2,1/1 so8,16/1 so11,440/17 e6,390/11"
"475269|0/1 1/4 9/26 6/17 13/33 1/2 6/11 31/52 41/68 85/132 9/13 309/442 12/17 635/858 419/561 13/17 10/13 35/44 11/13 28/33 29/34 255/286 59/66 168/187 49/52 839/884 65/68 65/66 1699/1716 2237/2244	su2,1/1 su2,1/1 so9,216/13 f4,416/17 e6,390/11"
"3314280|0/1 1/4 6/19 1/2 33/64 57/104 43/76 12/19 13/19 3/4 49/64 83/104 31/38 1011/1216 1707/1976 67/76 71/76	su2,1/1 so8,4/1 so12,99/4 f4,520/19 e7,532/13"
"506289|0/1 7/30 33/80 8/15 31/48 33/40 9/10 227/240	so8,84/5 so12,33/1 so12,33/1"
"943181|0/1 1/4 1/3 3/8 35/72 57/104 7/12 5/8 17/24 53/72 3/4 83/104 59/72 5/6 31/36 275/312 12/13 23/24	su3,2/1 su2,1/1 so9,15/1 so11,55/2 e7,532/13"
"3249651|0/1 3/11 15/44 1/2 19/36 13/24 31/44 3/4 17/22 317/396 215/264 9/11 37/44 86/99 233/264 35/36	sp6,147/11 so8,4/1 e7,133/3 e6,39/2"
"2841392|0/1 1/4 9/28 1/3 5/12 7/16 1/2 19/36 4/7 7/12 9/14 55/84 2/3 11/16 5/7 31/42 3/4 85/112 37/48 7/9 23/28 5/6 107/126 41/48 31/36 25/28 19/21 11/12 17/18 27/28 139/144 35/36 41/42 83/84	su2,1/1 sp6,35/3 so9,18/1 so7,7/2 e7,133/3"
"3313761|0/1 1/4 6/17 33/68 1/2 33/64 41/68 12/17 25/34 3/4 13/17 49/64 57/68 29/34 945/1088 65/68 67/68	su2,1/1 so8,4/1 so12,99/4 so12,462/17 f4,416/17"
"3734104|0/1 1/4 3/8 3/7 11/24 1/2 9/16 57/92 5/8 19/28 17/24 3/4 13/16 5/6 20/23 7/8 149/168 51/56 13/14 15/16 23/24 35/36 111/112 183/184	su2,1/1 sp8,162/7 so9,9/2 so12,88/3 e7,665/23"
"4064575|0/1 33/76 21/44 1/2 6/11 5/8 10/11 381/418 71/76 18/19 43/44 819/836	sp8,216/11 so12,594/19 so10,5/1 e8,248/11"
"1915398|0/1 1/3 2/5 26/63 11/20 4/7 3/5 2/3 13/18 11/15 47/63 256/315 53/60 8/9 19/21 14/15 19/20 1213/1260 34/35	su5,4/1 so12,22/1 f4,26/1 e6,234/7"
"3251579|0/1 1/4 1/2 26/51 35/64 57/88 12/17 3/4 155/204 51/64 7/8 79/88 65/68 50/51	su2,1/1 so8,4/1 so11,385/16 e7,266/11 e6,390/17"
"3255425|0/1 1/4 33/68 1/2 7/12 25/34 3/4 5/6 15/17 14/15 67/68	su2,1/1 so8,4/1 so12,462/17 so11,22/1 e8,496/17"
"2341622|0/1 3/10 5/12 37/84 57/112 7/12 3/5 2/3 5/7 43/60 311/420 3/4 453/560 53/60 311/336 15/16 319/336 29/30	su6,5/1 sp8,16/1 so9,96/5 e7,95/2"
"2428564|0/1 1/4 6/19 3/8 5/12 37/84 11/24 43/76 5/8 12/19 2/3 13/19 29/42 105/152 17/24 5/7 167/228 3/4 1207/1596 353/456 19/24 13/16 137/168 5/6 7/8 67/76 151/168 11/12 71/76 143/152 27/28 35/36 56/57	su6,5/1 su2,1/1 so12,88/3 f4,91/4 f4,520/19"
"484990|0/1 7/26 6/19 15/26 289/494 19/32 8/13 12/19 13/19 359/416 441/494 445/494 553/608 230/247 471/494 25/26	so8,196/13 f4,520/19 e7,133/4"
"4603815|0/1 7/32 1/4 15/32 13/27 33/68 1/2 2/3 605/864 383/544 23/32 79/108 25/34 3/4 27/32 7/8 85/96 11/12 821/864 519/544 1775/1836 31/32 53/54 67/68	su2,1/1 so8,35/2 so12,462/17 so11,11/2 e6,26/1"
"3242721|0/1 3/8 26/63 15/32 33/68 1/2 4/7 397/504 117/136 7/8 1777/2016 8/9 3847/4284 115/126 53/56 519/544 31/32 67/68	sp6,21/2 so8,4/1 so12,462/17 e6,234/7"
"364447|0/1 1/3 26/57 12/19 2/3 13/18 15/19 10/11 55/57 56/57	f4,26/1 e8,248/11 e6,546/19"
"468960|0/1 3/32 1/4 15/32 57/104 19/32 267/416 11/16 3/4 83/104 27/32	su2,9/4 e7,532/13 e7,133/4"
"910083|0/1 1/3 13/33 13/30 6/11 7/12 3/5 2/3 8/11 23/30 91/110 28/33 29/33 11/12 14/15 43/44 323/330 65/66 164/165	su3,2/1 sp8,16/1 e6,390/11 e6,156/5"
"2326663|0/1 7/32 5/12 37/84 15/32 1/2 57/112 61/96 443/672 2/3 11/16 5/7 23/32 163/224 3/4 5/6 27/32 6/7 7/8 85/96 611/672 11/12 311/336 209/224 15/16 79/84 319/336 31/32 219/224	su6,5/1 so7,49/4 so10,15/1 e7,95/2"
"2432430|0/1 7/32 1/4 6/19 5/12 37/84 15/32 1/2 35/68 325/608 43/76 12/19 61/96 443/672 2/3 13/19 29/42 5/7 167/228 399/544 3/4 1207/1596 13/17 477/608 31/38 14/17 1073/1292 27/32 517/608 67/76 85/96 549/608 611/672 11/12 95/102 209/224 71/76 79/84 1735/1824 341/357 12449/12768 56/57	su6,5/1 su2,1/1 so8,35/2 so11,440/17 f4,520/19"
"694842|0/1 5/16 1/3 5/12 26/57 19/36 12/19 31/48 2/3 3/4 701/912 15/19 13/16 121/144 31/36 199/228 287/304 17/18 55/57 35/36 56/57 673/684	su4,5/1 su3,2/1 e7,133/3 e6,546/19"
"4581923|0/1 7/32 1/4 21/52 6/13 15/32 1/2 57/92 259/416 17/26 283/416 37/52 23/32 3/4 617/736 27/32 20/23 363/416 7/8 47/52 387/416 25/26 31/32 51/52	su2,1/1 sp8,288/13 so8,35/2 so11,11/2 e7,665/23"
"1487486|0/1 1/4 45/128 3/8 13/33 3/7 1/2 6/11 77/128 5/8 85/132 19/28 93/128 3149/4224 3/4 203/264 699/896 25/32 35/44 45/56 190/231 28/33 109/128 7/8 59/66 1263/1408 51/56 81/88 13/14 75/77 125/128 65/66 4205/4224	su4,3/1 su2,1/1 sp8,162/7 so10,45/2 e6,390/11"
"4203205|0/1 45/128 35/72 1/2 5/8 3/4 25/32 965/1152 109/128 35/36 125/128 71/72	so11,55/2 so11,55/2 so10,5/1 so10,45/2"
"3694831|0/1 7/40 1/4 2/5 17/40 33/76 1/2 9/16 463/760 13/20 27/40 13/19 59/80 3/4 13/16 317/380 653/760 15/17 9/10 37/40 71/76 18/19 77/80 79/80 303/304	su2,1/1 so9,9/2 so7,14/1 so12,594/19 e8,496/17"
