"687408|0/1 1/4 4/15 1/3 1/2 57/112 31/60 15/28 4/7 7/12 3/5 2/3 85/112 23/30 1303/1680 11/14 337/420 23/28 5/6 88/105 283/336 17/20 73/84 19/21 11/12 14/15 15/16 27/28	su3,2/1 su3,16/5 su2,1/1 so8,16/1 e7,95/2"
"1737133|0/1 2/5 13/27 45/88 3/5 2/3 8/11 119/135 401/440 15/16 21/22 2359/2376	su5,4/1 so10,135/11 e8,31/2 e6,26/1"
"295040|0/1 3/20 2/5 6/13 57/104 159/260 9/13 363/520 3/4 219/260 56/65 12/13 493/520	su2,9/5 f4,16/1 e7,532/13"
"4513404|0/1 7/30 37/156 5/13 9/22 367/780 1/2 8/15 7/13 241/390 7/11 106/165 1109/1716 35/52 11/15 115/156 601/780 301/390 227/286 9/11 287/330 1499/1716 7/8 7547/8580 23/26 9/10 47/52 707/780 10/11 179/195 311/330 271/286 757/780	su6,245/13 so9,144/11 so8,84/5 so11,11/2"
"955807|0/1 1/3 3/7 26/51 7/12 12/17 16/21 43/51 6/7 11/12 13/14 14/15 335/357 50/51	su3,2/1 so11,22/1 f4,130/7 e6,390/17"
"4561923|0/1 1/5 1/4 7/22 2/5 9/20 7/15 1/2 57/110 25/44 19/32 13/20 15/22 7/10 43/60 79/110 8/11 3/4 169/220 259/330 127/160 4/5 9/11 27/32 7/8 97/110 9/10 321/352 51/55 41/44 19/20 29/30 213/220 43/44 159/160	su2,1/1 so8,140/11 so11,11/2 g2,42/5 e7,133/4"
"279851|0/1 7/32 6/17 1/2 311/544 12/17 13/17 27/32 29/34 503/544 15/16 535/544	so8,35/2 f4,416/17 e8,31/2"
"4772408|0/1 3/10 5/16 9/20 11/24 1/2 49/80 11/16 25/36 7/10 3/4 91/120 61/80 37/48 4/5 13/16 33/40 5/6 109/120 19/20 23/24 79/80 179/180	su5,9/1 so12,6/1 so12,11/1 so10,25/1"
"2674455|0/1 1/3 33/80 7/16 1/2 2/3 179/240 37/48 7/9 5/6 17/20 9/10 10/11 73/80	so7,7/2 so12,33/1 g2,14/3 e8,248/11"
"4234641|0/1 5/16 45/136 13/27 1/2 175/272 2/3 25/34 343/432 2983/3672 13/16 113/136 7/8 47/48 53/54 407/408	sp4,5/2 so11,11/2 so10,405/17 e6,26/1"
"2736266|0/1 21/104 1/4 5/13 45/112 7/16 47/104 6/13 1/2 879/1456 33/52 133/208 73/112 21/32 11/16 73/104 37/52 3/4 81/104 1145/1456 171/208 47/56 1243/1456 6/7 357/416 1257/1456 23/26 185/208 25/28 187/208 101/112 29/32 15/16 99/104 25/26	su2,1/1 sp8,27/2 so7,7/2 so7,168/13 so10,135/7"
"948843|0/1 1/3 9/26 11/20 57/92 53/78 9/13 10/13 53/60 233/260 263/276 1155/1196	su3,2/1 so9,216/13 so12,22/1 e7,665/23"
"774076|0/1 1/3 5/8 35/52 12/13 15/16 23/24	su3,2/1 so11,275/14 so11,220/13 e8,31/2"
"424656|0/1 1/4 3/11 15/44 2/5 6/13 1/2 23/44 13/22 13/20 37/55 9/13 31/44 37/52 105/143 163/220 17/22 4/5 459/572 9/11 37/44 56/65 13/15 9/10 203/220 12/13 49/52 21/22 25/26 138/143 563/572 109/110	su2,1/1 su2,1/1 sp6,147/11 f4,16/1 f4,104/5"
"3107604|0/1 1/4 6/17 1/2 15/28 4/7 41/68 12/17 57/80 3/4 13/17 29/34 423/476 9/10 110/119 65/68 77/80 27/28	so8,4/1 so8,16/1 f4,416/17 e7,133/10"
"2971678|0/1 1/2 57/100 2/3 10/11	so8,4/1 e8,248/11 e7,931/25 e6,6/1"
"1907639|0/1 1/4 5/16 3/8 2/5 26/63 4/7 3/5 5/8 31/48 13/20 167/252 11/16 57/80 731/1008 3/4 31/40 397/504 256/315 23/28 5/6 17/20 99/112 8/9 73/80 53/56 34/35 39/40	su5,4/1 sp6,14/1 so9,15/1 e6,234/7"
"2275543|0/1 1/4 45/136 13/33 5/12 3/7 37/84 1/2 15/28 6/11 79/136 85/132 2/3 19/28 29/42 5/7 3253/4488 25/34 305/408 3/4 723/952 2203/2856 11/14 35/44 107/132 190/231 113/136 257/308 28/33 1311/1496 59/66 859/924 127/132 75/77 4375/4488 65/66 911/924	su6,5/1 su2,1/1 sp6,9/1 so10,405/17 e6,390/11"
"3529476|0/1 1/4 7/24 7/20 33/76 1/2 13/24 9/16 3/5 5/8 77/120 2/3 13/19 331/456 3/4 149/190 19/24 4/5 13/16 17/20 41/48 7/8 107/120 73/80 11/12 71/76 18/19 39/40 445/456 303/304	su2,1/1 sp6,7/1 so9,9/2 so8,56/5 so12,594/19"
"1273986|0/1 1/3 3/8 35/72 1/2 57/88 2/3 17/24 7/9 59/72 5/6 31/36 259/264 71/72	su4,3/1 so11,55/2 g2,14/3 e7,266/11"
"1901938|0/1 1/4 21/80 3/11 1/3 15/44 2/5 1/2 41/80 23/44 471/880 7/12 13/22 143/240 3/5 531/880 20/33 13/20 53/80 2/3 37/55 89/132 31/44 13/18 11/15 163/220 3/4 17/22 691/880 9/11 5/6 37/44 203/240 17/20 751/880 113/132 2293/2640 11/12 61/66 223/240 14/15 2473/2640 31/33 35/36 59/60 709/720 197/198 239/240	su5,4/1 su2,1/1 sp6,147/11 so7,21/2 f4,26/1"
"2740411|0/1 1/4 21/52 7/16 6/13 1/2 21/40 26/45 3/5 17/26 11/16 37/52 3/4 31/40 4/5 149/180 175/208 17/20 187/208 47/52 483/520 25/26 77/80 51/52 2297/2340 513/520	su2,1/1 sp8,288/13 sp8,18/1 so7,7/2 e6,78/5"
"1445717|0/1 1/12 2/9 3/8 5/12 11/24 1/2 7/12 43/72 57/92 2/3 97/138 13/18 19/24 29/36 697/828 11/12 14/15 23/24 35/36 183/184	su4,3/1 su2,7/3 so11,22/1 e7,665/23"
"1261471|0/1 3/8 35/72 1/2 35/52 31/36 12/13 15/16 71/72	su4,3/1 so11,55/2 so11,220/13 e8,31/2"
"425126|0/1 1/4 3/11 15/44 26/63 6/13 23/44 4/7 13/22 167/252 475/693 9/13 31/44 37/52 105/143 2089/2772 459/572 9/11 23/28 65/77 716/819 8/9 281/308 12/13 2593/2772 49/52 21/22 138/143 563/572	su2,1/1 sp6,147/11 f4,16/1 e6,234/7"
"351953|0/1 1/4 7/24 1/3 13/30 13/24 5/9 26/45 7/12 3/5 2/3 41/60 29/40 23/30 4/5 29/36 149/180 17/20 313/360 107/120 41/45 11/12 14/15 23/24 39/40 89/90	su2,1/1 so7,28/3 e6,78/5 e6,156/5"
"901637|0/1 7/24 3/10 1/3 33/56 71/120 3/5 5/8 19/30 2/3 37/42 249/280 107/120 155/168 37/40 14/15 23/24 29/30	su3,2/1 so9,96/5 so8,14/1 so12,132/7"
"854133|0/1 37/120 1/3 21/44 1/2 6/11 77/120 19/28 7/10 1037/1320 107/132 5/6 1127/1320 6/7 7/8 29/33 43/44 829/840	su6,14/1 su3,2/1 sp8,216/11 e7,19/1"
"442746|0/1 1/4 7/22 45/128 26/63 25/44 4/7 77/128 167/252 943/1408 15/22 8/11 1013/1386 3/4 6163/8064 25/32 23/28 8/9 137/154 1295/1408 827/896 41/44 43/44 2719/2772	su2,1/1 so8,140/11 so10,45/2 e6,234/7"
"147971|0/1 7/20 2/5 11/20 3/4 17/20 9/10 14/15 19/20	sp8,24/1 so12,22/1 e7,7/1"
"2740298|0/1 33/80 7/16 1/2 11/20 26/45 4/5 17/20 9/10 73/80 77/80 79/80 713/720	so7,7/2 so12,33/1 so12,22/1 e6,78/5"
"1732735|0/1 1/4 2/5 13/24 3/5 13/20 57/80 3/4 19/24 17/20 6/7 9/10 113/120 77/80	su5,4/1 su2,1/1 e8,248/7 e7,133/10 e6,39/2"
"2199520|0/1 1/4 5/12 37/84 26/57 15/32 12/19 2/3 29/42 161/228 57/80 5/7 23/32 3/4 199/228 7/8 67/76 85/96 477/532 9/10 611/672 11/12 1687/1824 77/80 27/28 56/57	su6,5/1 su2,1/1 so10,15/1 e7,133/10 e6,546/19"
"703796|0/1 1/3 3/8 26/63 3/7 11/24 4/7 11/16 17/24 5/7 47/63 16/21 397/504 19/24 5/6 53/63 6/7 439/504 7/8 149/168 8/9 19/21 53/56	su3,2/1 so7,6/1 so12,11/1 e6,234/7"
"4905128|0/1 4/21 45/112 3/7 10/21 1/2 199/336 29/42 3/4 16/21 93/112 6/7 295/336 15/17 25/28 101/112 13/14 79/84 41/42	su3,32/7 so12,6/1 so10,135/7 e8,496/17"
"4163436|0/1 3/44 2/11 7/24 15/44 95/264 125/264 1/2 6/11 25/44 5/8 167/264 2/3 15/22 61/88 97/132 19/24 35/44 71/88 221/264 37/44 28/33 6/7 227/264 11/12 285/308 85/88 257/264 65/66	su2,27/11 so8,14/1 so10,5/1 e8,248/7"
"1654001|0/1 5/16 2/5 5/12 57/104 3/5 2/3 57/80 3/4 13/16 49/60 179/208 73/80 15/16 493/520 301/312	su5,4/1 su4,5/1 e8,31/2 e7,532/13"
"1855782|0/1 3/8 2/5 9/22 35/76 3/5 7/11 31/40 69/88 4/5 89/110 9/11 5/6 127/152 327/380 727/836 10/11 39/40	su5,4/1 so9,144/11 so11,550/19 so10,21/1"
"260532|0/1 3/40 1/5 7/24 11/30 3/8 59/120 1/2 19/36 23/40 3/5 217/360 5/8 2/3 7/10 131/180 89/120 59/72 33/40 13/15 7/8 107/120 161/180 65/72 19/20 35/36	su2,12/5 sp6,7/1 e7,133/3"
"181675|0/1 3/16 3/8 13/33 1/2 6/11 9/16 307/528 129/176 203/264 4/5 5/6 28/33 7/8 59/66 81/88 505/528 65/66 79/80	su2,3/2 so10,21/1 e6,390/11"
"3172423|0/1 1/4 1/3 1/2 7/12 33/52 57/88 2/3 13/18 3/4 5/6 23/26 79/88 11/12 151/156 35/36 259/264	su2,1/1 so8,4/1 so12,198/13 f4,26/1 e7,266/11"
"2742781|0/1 21/88 1/4 7/16 5/11 43/88 1/2 6/11 119/176 19/28 11/16 31/44 65/88 3/4 69/88 35/44 6/7 157/176 10/11 565/616 81/88 163/176 13/14 21/22 173/176 87/88	su2,1/1 so7,7/2 so7,126/11 e8,248/11 e7,19/1"
"856086|0/1 1/3 2/5 26/51 19/28 12/17 11/15 4/5 43/51 6/7 13/15 232/255 50/51	su3,2/1 f4,104/5 e7,19/1 e6,390/17"
"4770204|0/1 7/26 6/19 5/11 1/2 15/26 289/494 8/13 12/19 13/19 207/286 3/4 10/13 161/209 35/44 31/38 9/11 441/494 445/494 230/247 471/494 21/22 25/26	so8,196/13 so12,6/1 so11,10/1 f4,520/19"
"235054|0/1 1/4 33/80 5/11 53/80 31/44 35/44 9/11 763/880 9/10 15/16	su2,1/1 so12,33/1 so11,10/1 e8,31/2"
"4788829|0/1 7/24 1/2 35/68 11/20 5/8 2/3 3/4 19/24 329/408 14/17 101/120 7/8	sp6,7/1 so12,6/1 so12,22/1 so11,440/17"
"901735|0/1 1/4 1/3 2/5 45/112 7/12 33/56 13/20 73/112 11/15 247/336 4/5 449/560 47/56 6/7 13/15 25/28 155/168 59/60 331/336 277/280 111/112	su3,2/1 su2,1/1 so12,132/7 so10,135/7 f4,104/5"
"3616285|0/1 1/4 1/3 5/12 3/7 13/27 1/2 15/28 9/16 7/12 2/3 79/108 3/4 16/21 7/9 13/16 22/27 5/6 71/84 6/7 31/36 73/84 43/48 97/108 172/189 11/12 13/14 20/21 47/48 53/54 111/112	sp6,9/1 sp6,35/3 so9,9/2 e6,26/1"
"1790203|0/1 2/5 45/88 35/64 3/5 8/11 7/8 15/17 401/440 303/320 21/22	su5,4/1 so11,385/16 so10,135/11 e8,496/17"
"4197407|0/1 3/11 15/44 7/20 2/5 1/2 6/11 27/44 137/220 5/8 37/55 15/22 38/55 31/44 163/220 17/22 9/11 37/44 17/20 197/220 79/88 9/10 14/15 52/55 53/55 85/88 39/40 43/44	sp8,24/1 sp6,147/11 sp6,147/11 so10,5/1"
"1871164|0/1 7/30 1/4 6/17 3/8 2/5 15/32 29/60 8/15 299/510 3/5 41/68 73/120 5/8 19/30 13/20 337/480 12/17 23/32 99/136 64/85 13/17 31/40 47/60 447/544 5/6 853/1020 17/20 103/120 139/160 7/8 53/60 226/255 9/10 109/120 14/15 479/510 457/480 81/85 65/68 1961/2040 31/32 39/40 133/136 503/510 509/510	su5,4/1 su2,1/1 sp6,21/2 so8,84/5 f4,416/17"
"2381847|0/1 1/4 5/16 5/12 37/84 33/68 11/20 31/48 2/3 29/42 5/7 35/48 25/34 3/4 253/336 217/272 4/5 69/80 46/51 11/12 661/714 27/28 29/30 47/48 104/105	su6,5/1 sp6,14/1 so12,462/17 so12,22/1"
"1346584|0/1 3/8 1/2 35/68 33/56 14/17 121/136 10/11 27/28	su4,3/1 so12,132/7 so11,440/17 e8,248/11"
"3600127|0/1 3/8 3/7 1/2 45/88 13/24 9/16 8/11 3/4 7/8 39/44 51/56 11/12 13/14 15/16 579/616 21/22 163/168 111/112	sp8,162/7 so9,9/2 so10,135/11 e6,39/2"
"2322348|0/1 9/22 5/12 37/84 26/57 33/64 12/19 7/11 2/3 5/7 3/4 9/11 109/132 785/924 1085/1254 199/228 477/532 10/11 651/704 179/192 1285/1344 3545/3648 56/57	su6,5/1 so9,144/11 so12,99/4 e6,546/19"
"3168109|0/1 45/128 45/104 1/2 35/48 3/4 25/32 1305/1664 109/128 12/13 97/104 25/26	so8,4/1 so11,55/4 so10,45/2 so10,225/13"
"458996|0/1 1/5 1/4 7/20 2/5 9/20 7/15 26/51 11/20 3/5 13/20 7/10 12/17 181/255 43/60 3/4 155/204 4/5 49/60 17/20 877/1020 13/15 77/85 232/255 14/15 19/20 65/68 979/1020 83/85 50/51	su2,1/1 sp8,24/1 g2,42/5 e6,390/17"
"1455507|0/1 21/88 3/8 21/52 5/11 6/13 1/2 6/11 7/12 27/44 735/1144 801/1144 65/88 81/104 69/88 217/264 73/88 87/104 491/572 47/52 131/143 81/88 14/15 543/572 21/22 23/24 25/26 51/52 77/78	su4,3/1 sp8,288/13 so7,126/11 so11,22/1"
"140491|0/1 1/4 3/10 3/8 19/36 11/20 5/8 2/3 7/10 31/40 7/9 149/180 9/10 65/72 11/12 19/20 29/30 35/36	su2,1/1 sp6,63/5 e7,133/3 e6,6/1"
"1172196|0/1 4/15 3/8 6/13 1/2 57/100 3/5 77/120 2/3 9/13 142/195 23/30 87/104 251/300 12/13 189/200 187/195 25/26 39/40	su4,3/1 su3,16/5 f4,16/1 e7,931/25"
"355023|0/1 1/4 9/28 3/8 3/7 4/7 26/45 5/8 9/14 19/28 39/56 5/7 3/4 4/5 149/180 25/28 1133/1260 51/56 53/56 343/360 27/28	su2,1/1 sp8,162/7 so9,18/1 e6,78/5"
"304444|0/1 1/4 3/10 6/19 9/20 1/2 45/88 11/20 43/76 117/190 12/19 13/19 7/10 8/11 67/88 291/380 4/5 357/440 31/38 33/40 1383/1672 329/380 67/76 177/190 71/76 19/20 21/22 423/440 43/44 187/190	su5,9/1 su2,1/1 su2,1/1 so10,135/11 f4,520/19"
"3169880|0/1 3/14 15/56 26/57 1/2 31/56 12/19 9/14 535/798 5/7 2311/3192 35/48 3/4 43/56 225/266 957/1064 317/336 109/114 27/28 56/57 335/336	sp6,15/1 so8,4/1 so11,55/4 e6,546/19"
"4940071|0/1 21/80 1/2 33/64 7/12 3/5 2/3 3/4 61/80 249/320 203/240 69/80 223/240	sp8,16/1 so7,21/2 so12,99/4 so12,6/1"
"3143492|0/1 3/44 2/11 1/4 3/10 7/22 15/44 81/220 19/44 9/20 53/110 1/2 57/110 6/11 57/104 11/20 25/44 13/22 705/1144 34/55 139/220 141/220 15/22 7/10 835/1144 161/220 3/4 169/220 87/110 35/44 83/104 4/5 9/11 33/40 37/44 93/110 441/520 991/1144 191/220 97/110 1017/1144 49/55 393/440 5241/5720 41/44 19/20 1121/1144 54/55 219/220 519/520	su5,9/1 su2,27/11 su2,1/1 so8,4/1 e7,532/13"
"4125061|0/1 1/4 45/112 6/13 1/2 15/28 4/7 5/8 73/112 9/13 37/52 3/4 6/7 1257/1456 7/8 25/28 101/112 12/13 15/16 49/52 25/26 27/28 109/112 363/364	so8,16/1 so10,5/1 so10,135/7 f4,16/1"
"2052516|0/1 1/4 7/20 45/112 5/12 33/76 37/84 3/5 73/112 2/3 13/19 29/42 5/7 3/4 421/560 23/30 149/190 83/105 275/336 1779/2128 283/336 17/20 97/114 6/7 349/399 25/28 11/12 18/19 27/28	su6,5/1 su2,1/1 sp6,21/5 so12,594/19 so10,135/7"
"1394996|0/1 7/32 1/4 37/132 3/8 5/11 15/32 527/1056 1/2 35/66 7/12 19/32 5/8 7/11 173/264 2/3 237/352 31/44 23/32 791/1056 3/4 103/132 35/44 77/96 73/88 5/6 27/32 301/352 19/22 923/1056 7/8 85/96 39/44 239/264 11/12 325/352 125/132 21/22 23/24 31/32 1055/1056	su6,175/11 su4,3/1 su2,1/1 sp8,16/1 so8,35/2"
"2823128|0/1 37/132 3/8 7/16 5/11 1/2 19/32 7/11 173/264 379/528 103/132 35/44 4/5 13/16 73/88 5/6 923/1056 7/8 157/176 21/22 31/32	su6,175/11 so7,7/2 so10,21/1 e7,133/4"
"2714676|0/1 1/4 7/24 7/16 1/2 45/88 13/24 5/8 2/3 11/16 8/11 35/48 3/4 67/88 19/24 53/66 7/8 15/17 11/12 167/176 21/22 43/44 47/48	su2,1/1 so8,14/1 so7,7/2 so10,135/11 e8,496/17"
"1949142|0/1 3/44 2/11 1/4 7/22 1/3 15/44 2/5 53/132 19/44 103/220 17/33 6/11 32/55 7/12 13/22 3/5 13/20 43/66 2/3 147/220 89/132 79/110 13/18 11/15 97/132 163/220 101/132 43/55 313/396 35/44 4/5 529/660 183/220 28/33 17/20 13/15 191/220 29/33 179/198 151/165 11/12 101/110 61/66 14/15 35/36 59/60 65/66	su5,4/1 su2,27/11 su2,1/1 f4,26/1 f4,104/5"
"3469819|0/1 9/32 5/16 5/12 13/30 1/2 9/16 19/32 3/5 5/8 2/3 67/96 343/480 179/240 3/4 25/32 13/16 27/32 17/20 7/8 141/160 73/80 11/12 14/15 15/16 91/96 47/48 239/240	su4,5/1 so9,9/2 so9,81/4 e6,156/5"
"2579569|0/1 1/4 5/16 13/33 5/12 7/16 1/2 6/11 9/16 85/132 2/3 11/16 373/528 35/48 3/4 35/44 107/132 13/16 439/528 28/33 41/48 151/176 59/66 11/12 505/528 127/132 47/48 173/176 65/66	su4,5/1 su2,1/1 so7,7/2 so11,55/4 e6,390/11"
"4158534|0/1 7/40 45/136 2/5 1/2 43/85 21/40 3/5 5/8 27/40 7/10 497/680 25/34 31/40 4/5 113/136 291/340 9/10 619/680 37/40 633/680 65/68	sp8,18/1 so7,14/1 so10,5/1 so10,405/17"
"3577298|0/1 1/4 3/10 9/20 1/2 21/40 11/20 9/16 3/5 7/10 3/4 31/40 4/5 13/16 33/40 17/20 69/80 9/10 10/11 19/20 39/40	su5,9/1 su2,1/1 sp8,18/1 so9,9/2 e8,248/11"
"3496369|0/1 6/17 4/9 6/13 1/2 9/16 9/13 12/17 13/17 7/9 122/153 180/221 29/34 106/117 249/272 12/13 17/18 25/26	so9,9/2 so9,8/1 f4,416/17 f4,16/1"
"3713634|0/1 3/32 1/4 7/22 145/352 13/30 15/32 1/2 253/480 9/16 25/44 19/32 3/5 21/32 15/22 41/60 111/160 8/11 3/4 124/165 273/352 277/352 13/16 9/11 289/352 4463/5280 17/20 155/176 433/480 321/352 101/110 41/44 14/15 31/32 343/352 43/44 239/240	su2,9/4 so9,9/2 so8,140/11 e6,156/5"
"3871618|0/1 1/4 2/5 9/22 11/24 1/2 5/8 7/11 13/20 29/44 17/24 3/4 89/110 9/11 103/120 229/264 7/8 39/44 9/10 10/11 23/24 35/36	su2,1/1 so9,144/11 so12,88/3 so10,5/1 g2,14/5"
"567551|0/1 7/32 1/4 1/3 15/32 35/72 1/2 53/96 7/12 203/288 23/32 53/72 3/4 77/96 59/72 5/6 27/32 275/288 31/32 71/72	su3,2/1 su2,1/1 so8,4/1 so8,35/2 so11,55/2"
"2419096|0/1 7/32 37/156 1/4 9/34 5/13 5/12 37/84 569/1248 15/32 263/544 19/39 1/2 1331/2652 35/68 7/13 10/17 251/416 33/52 61/96 287/442 17/26 443/672 2/3 35/52 185/273 139/204 29/42 1007/1428 881/1248 5/7 23/32 15289/21216 399/544 115/156 997/1326 13/17 355/442 439/544 2189/2652 57/68 6139/7072 795/884 1469/1632 203/221 10555/11424 95/102 829/884 8747/9282 341/357 33/34 20593/21216 215/221 233/238 535/544	su6,5/1 su6,245/13 su2,1/1 so9,360/17 so7,49/4"
"4188514|0/1 1/5 1/4 2/5 9/20 7/15 1/2 15/28 57/100 4/7 5/8 13/20 7/10 43/60 103/140 3/4 77/100 27/35 4/5 41/50 33/40 7/8 9/10 131/140 19/20 27/28 29/30 97/100 34/35	so8,16/1 so10,5/1 g2,42/5 e7,931/25"
"186218|0/1 1/4 4/15 37/120 33/76 1/2 31/60 67/120 23/40 3/5 2/3 13/19 7/10 799/1140 1693/2280 3/4 23/30 97/120 33/40 17/20 7/8 109/120 11/12 71/76 18/19 19/20 271/285 29/30 39/40 2263/2280	su6,14/1 su3,16/5 su2,1/1 su2,1/1 so12,594/19"
"3733938|0/1 21/104 7/30 1/4 5/13 679/1560 47/104 6/13 29/60 1/2 8/15 9/16 241/390 57/92 33/52 1069/1560 271/390 73/104 37/52 11/15 1147/1560 3/4 159/208 81/104 47/60 191/240 13/16 1965/2392 1177/1380 677/780 20/23 23/26 9/10 179/195 1459/1560 737/780 197/208 99/104 25/26 59/60 1537/1560 194/195 3113/3120	su2,1/1 so9,9/2 so8,84/5 so7,168/13 e7,665/23"
"4190582|0/1 37/156 1/4 9/28 5/13 13/30 19/39 1/2 7/13 305/546 4/7 3/5 5/8 33/52 9/14 523/780 35/52 41/60 257/364 5/7 115/156 3/4 317/420 41/52 883/1092 319/390 23/28 653/780 17/20 313/364 269/312 7/8 961/1092 23/26 25/28 359/390 129/140 14/15 379/390 64/65 1354/1365	su6,245/13 su2,1/1 so9,18/1 so10,5/1 e6,156/5"
