"3731962|0/1 1/4 1/3 11/24 1/2 26/51 9/16 7/12 2/3 12/17 17/24 13/18 3/4 155/204 19/24 13/16 5/6 43/51 43/48 11/12 65/68 23/24 395/408 35/36 50/51	su2,1/1 so9,9/2 so12,88/3 f4,26/1 e6,390/17"
"2846233|0/1 21/104 1/4 1/3 5/13 7/16 47/104 6/13 1/2 26/51 167/312 7/12 33/52 133/208 2/3 11/16 73/104 12/17 37/52 3775/5304 28/39 13/18 3/4 155/204 37/48 81/104 245/312 31/39 171/208 5/6 43/51 271/312 23/26 185/208 593/663 187/208 1605/1768 11/12 865/936 151/156 35/36 607/624	su2,1/1 so7,7/2 so7,168/13 f4,26/1 e6,390/17"
"4159511|0/1 3/10 7/20 3/8 2/5 1/2 26/51 5/8 13/20 7/10 12/17 29/40 31/40 4/5 413/510 17/20 877/1020 7/8 361/408 9/10 232/255 37/40 14/15 39/40 50/51	sp8,24/1 sp6,63/5 so10,5/1 e6,390/17"
"2147066|0/1 1/4 9/28 5/12 7/16 37/84 11/20 4/7 9/14 2/3 11/16 29/42 5/7 31/42 3/4 85/112 16/21 4/5 41/48 61/70 295/336 25/28 11/12 15/16 27/28 29/30 79/80 83/84 104/105	su6,5/1 su2,1/1 so9,18/1 so8,7/1 so12,22/1"
"4070092|0/1 2/7 35/72 1/2 57/104 4/7 5/8 2/3 389/504 11/14 607/728 51/56 71/72	so11,55/2 so10,5/1 g2,6/1 e7,532/13"
"978593|0/1 1/4 3/10 1/3 45/128 3/8 35/64 11/20 7/12 77/128 5/8 19/30 417/640 263/384 7/10 17/24 93/128 3/4 31/40 25/32 51/64 271/320 7/8 169/192 53/60 115/128 9/10 577/640 59/64 359/384 19/20 23/24 125/128 1891/1920	su3,2/1 su2,1/1 sp6,63/5 so11,385/16 so10,45/2"
"3165155|0/1 1/4 45/136 6/17 1/2 45/88 79/136 41/68 93/136 12/17 8/11 25/34 3/4 67/88 13/17 113/136 315/374 29/34 1293/1496 127/136 21/22 65/68 43/44 67/68	su2,1/1 so8,4/1 so10,405/17 so10,135/11 f4,416/17"
"1445980|0/1 1/4 3/8 2/5 1/2 19/32 57/92 5/8 13/20 3/4 31/40 4/5 27/32 13/15 20/23 9/10 31/32 159/160 183/184	su4,3/1 su2,1/1 f4,104/5 e7,665/23 e7,133/4"
"1951564|0/1 1/12 3/16 2/9 13/48 2/5 59/144 26/63 5/12 3/7 29/60 125/252 43/84 4/7 47/80 3/5 605/1008 29/48 28/45 40/63 41/63 55/84 2/3 161/240 41/60 689/1008 81/112 85/112 63/80 50/63 271/336 583/720 256/315 49/60 37/45 829/1008 209/252 53/63 283/336 8/9 1129/1260 233/252 34/35 35/36 989/1008 83/84	su5,4/1 su2,7/3 so7,27/2 e6,234/7"
"2617909|0/1 1/4 26/63 7/16 9/20 1/2 9/16 4/7 7/12 167/252 11/16 7/10 3/4 4/5 13/16 23/28 5/6 857/1008 1087/1260 7/8 71/80 8/9 115/126 15/16 19/20 983/1008 251/252	su2,1/1 so7,7/2 so10,9/1 g2,7/1 e6,234/7"
"911712|0/1 1/12 2/9 1/3 5/12 13/24 5/9 57/92 5/8 2/3 97/138 3/4 55/72 5/6 697/828 7/8 263/276 23/24 35/36	su3,2/1 su2,7/3 e7,665/23 e6,39/2"
"4025659|0/1 37/156 1/4 5/13 2/5 9/20 35/76 19/39 1/2 7/13 5/8 33/52 497/780 13/20 35/52 134/195 517/741 7/10 27/38 115/156 3/4 51/65 41/52 217/260 835/988 327/380 269/312 7/8 23/26 173/195 9/10 47/52 173/190 12/13 731/780 61/65 2809/2964 19/20 73/76 77/78 257/260 987/988	su6,245/13 su2,1/1 so9,54/5 so11,550/19 so10,5/1"
"3312301|0/1 3/44 2/11 1/4 7/22 15/44 19/44 26/57 1/2 1315/2508 6/11 25/44 7/12 13/22 12/19 400/627 43/66 15/22 585/836 161/228 3/4 101/132 971/1254 35/44 1999/2508 170/209 9/11 5/6 37/44 67/76 2227/2508 119/132 61/66 41/44 14/15 397/418 109/114 813/836 56/57	su2,27/11 su2,1/1 so8,4/1 so11,22/1 e6,546/19"
"3277156|0/1 9/32 7/22 1/2 57/104 211/352 5/8 15/22 8/11 25/32 9/11 345/416 991/1144 83/88 339/352	so9,81/4 so8,4/1 so8,140/11 e7,532/13"
"3709707|0/1 37/132 5/16 6/17 5/11 1/2 9/16 313/528 1421/2244 7/11 181/272 25/36 12/17 13/17 135/176 103/132 35/44 151/187 13/16 445/528 29/34 7/8 249/272 8489/8976 167/176 21/22 193/198 2213/2244 185/187	su6,175/11 so9,9/2 so10,25/1 f4,416/17"
"4439761|0/1 7/18 11/24 33/68 1/2 2/3 5/6 61/72 535/612 7/8 8/9 385/408 23/24 35/36 67/68	so8,28/3 so12,88/3 so12,462/17 so11,11/2"
"165807|0/1 3/8 35/64 3/5 3/4 13/16 7/8 59/64 39/40	so11,385/16 f4,91/4 f4,26/5"
"434554|0/1 1/6 3/8 5/12 13/30 57/104 3/5 2/3 223/312 3/4 23/30 97/120 17/20 12/13 14/15 301/312 39/40 1531/1560	su3,5/1 e7,532/13 e6,156/5"
"3230243|0/1 1/4 6/19 15/32 1/2 11/20 43/76 12/19 13/19 23/32 3/4 477/608 4/5 31/38 329/380 7/8 67/76 71/76 31/32	su2,1/1 so8,4/1 so12,22/1 so10,15/1 f4,520/19"
"3603349|0/1 7/32 26/63 1/2 45/88 9/16 4/7 1273/2016 23/32 8/11 257/352 25/32 177/224 27/32 8/9 115/126 5123/5544 333/352 21/22 983/1008	so9,9/2 so8,35/2 so10,135/11 e6,234/7"
"3480474|0/1 3/8 3/7 33/68 1/2 9/16 19/28 5/7 6/7 117/136 7/8 435/476 13/14 15/16 67/68 111/112	so9,9/2 so7,6/1 so12,462/17 e7,19/1"
"149202|0/1 37/156 5/13 7/13 57/100 35/52 3/4 787/975 47/52 1241/1300 77/78	su6,245/13 e7,931/25 e7,7/1"
"945192|0/1 1/3 21/52 45/104 6/13 35/64 115/156 239/312 31/39 87/104 7/8 169/192 93/104 12/13 791/832 25/26 815/832 51/52	su3,2/1 sp8,288/13 so11,385/16 so10,225/13"
"3677081|0/1 1/4 3/10 1/2 35/64 11/20 9/16 33/56 3/5 2/3 3/4 51/64 4/5 13/16 47/56 271/320 17/20 69/80 7/8 249/280 11/12	su2,1/1 so9,96/5 so9,9/2 so12,132/7 so11,385/16"
"3466736|0/1 5/16 5/12 13/27 1/2 9/16 7/12 2/3 3/4 343/432 13/16 7/8 43/48 97/108 11/12 47/48 53/54	su4,5/1 sp8,16/1 so9,9/2 e6,26/1"
"671540|0/1 1/4 3/11 1/3 15/44 2/5 23/44 57/104 7/12 13/22 20/33 13/20 37/55 89/132 31/44 11/15 163/220 83/104 9/11 939/1144 113/132 275/312 1017/1144 203/220 61/66 493/520 21/22 59/60 109/110	su3,2/1 su2,1/1 sp6,147/11 g2,14/5 e7,532/13"
"3689019|0/1 21/104 1/4 21/80 5/13 47/104 6/13 483/1040 1/2 41/80 9/16 3/5 33/52 673/1040 57/88 73/104 37/52 743/1040 753/1040 3/4 61/80 159/208 81/104 417/520 13/16 33/40 243/286 17/20 69/80 23/26 933/1040 79/88 801/880 197/208 99/104 25/26 1003/1040 1013/1040 64/65	su2,1/1 so9,9/2 so7,21/2 so7,168/13 e7,266/11"
"306141|0/1 3/10 9/20 13/27 7/12 2/3 7/10 211/270 4/5 33/40 53/60 503/540 29/30	su5,9/1 sp8,16/1 e6,26/1"
"4234666|0/1 7/32 5/16 5/12 1/2 17/32 19/32 23/32 35/48 13/16 27/32 7/8 29/32 11/12	sp4,5/2 so7,49/4 so11,11/2 e7,133/4"
"4813662|0/1 7/22 33/80 1/2 6/11 15/22 8/11 643/880 3/4 9/11 19/22 9/10 73/80 843/880	so8,140/11 so12,6/1 so12,33/1 f4,104/11"
"3988499|0/1 1/3 1/2 21/40 3/5 5/8 2/3 7/9 5/6 103/120 10/11 14/15 23/24	sp8,18/1 so10,5/1 g2,14/3 e8,248/11"
"3508126|0/1 1/4 45/136 2/5 9/20 5/11 1/2 9/16 79/136 13/20 7/10 31/44 497/680 25/34 3/4 531/680 1175/1496 35/44 13/16 9/11 113/136 47/55 243/272 9/10 199/220 19/20 21/22 77/80 667/680 67/68	su2,1/1 so9,9/2 so9,54/5 so11,10/1 so10,405/17"
"4125667|0/1 1/4 7/26 6/13 1/2 27/52 15/28 4/7 15/26 8/13 5/8 9/13 37/52 19/26 3/4 10/13 293/364 43/52 153/182 45/52 7/8 93/104 12/13 49/52 25/26 27/28 51/52 363/364	so8,196/13 so8,16/1 so10,5/1 f4,16/1"
"506548|0/1 1/4 45/136 1/3 79/136 7/12 45/68 271/408 2/3 13/18 25/34 31/34 373/408 11/12 35/36 67/68 203/204 407/408	su2,1/1 so10,405/17 so10,405/17 f4,26/1"
"2284915|0/1 1/4 5/16 5/12 37/84 35/72 1/2 9/16 26/45 31/48 2/3 29/42 5/7 35/48 53/72 3/4 253/336 115/144 4/5 149/180 641/720 43/48 65/72 11/12 467/504 79/84 27/28 47/48 71/72 179/180	su6,5/1 su2,1/1 sp6,14/1 so11,55/2 e6,78/5"
"2373307|0/1 2/9 3/8 5/12 37/84 4/9 14/27 35/64 43/72 23/36 167/252 2/3 5/7 3/4 443/576 7/9 19/24 137/168 59/72 5/6 31/36 7/8 223/252 8/9 193/216 59/64 101/108 59/63 725/756 185/192 35/36 1327/1344 571/576	su6,5/1 so9,15/1 so11,385/16 g2,70/9"
"469569|0/1 3/32 1/4 11/32 3/8 15/32 1/2 57/104 19/32 5/8 267/416 23/32 3/4 83/104 13/16 27/32 7/8 371/416 29/32 12/13 31/32	su2,9/4 su2,1/1 su2,1/1 f4,91/4 e7,532/13"
"2624501|0/1 1/4 5/16 7/16 5/11 1/2 13/24 9/16 11/16 25/36 31/44 3/4 135/176 19/24 35/44 13/16 9/11 41/48 157/176 17/18 21/22 47/48 263/264	su2,1/1 so7,7/2 so11,10/1 so10,25/1 e6,39/2"
"2259219|0/1 3/11 15/44 5/12 37/84 13/27 45/88 2/3 91/132 31/44 659/924 5/7 8/11 3/4 224/297 25/33 361/462 69/88 9/11 977/1188 75/88 97/108 697/756 245/264 31/33 1759/1848 21/22 76/77 2359/2376	su6,5/1 sp6,147/11 so10,135/11 e6,26/1"
"835467|0/1 1/4 1/3 1/2 15/28 4/7 7/12 33/56 33/52 11/14 23/28 5/6 47/56 73/84 23/26 19/21 155/168 27/28 151/156	su3,2/1 su2,1/1 so8,16/1 so12,198/13 so12,132/7"
"1395239|0/1 1/4 3/8 45/112 45/104 1/2 7/12 5/8 73/112 2/3 71/104 3/4 87/112 21/26 5/6 1215/1456 6/7 25/28 101/112 11/12 12/13 97/104 23/24 25/26 331/336	su4,3/1 su2,1/1 sp8,16/1 so10,225/13 so10,135/7"
"498653|0/1 3/44 2/11 1/4 7/22 1/3 15/44 53/132 19/44 1/2 17/33 6/11 25/44 57/100 7/12 13/22 351/550 43/66 2/3 89/132 15/22 13/18 97/132 827/1100 101/132 313/396 35/44 41/50 5/6 37/44 28/33 29/33 977/1100 119/132 271/300 179/198 501/550 11/12 61/66 1603/1650 35/36 65/66	su2,27/11 su2,1/1 su2,1/1 f4,26/1 e7,931/25"
"750590|0/1 1/4 1/3 9/26 2/5 33/76 7/12 31/52 3/5 53/78 13/19 9/13 11/15 97/130 3/4 175/228 10/13 771/988 317/380 145/156 14/15 49/52 123/130 18/19	su3,2/1 sp4,4/1 so9,216/13 so12,594/19"
"4483267|0/1 2/9 3/10 4/9 1/2 14/27 47/90 3/5 2/3 13/18 67/90 7/9 4/5 221/270 37/45 7/8 8/9 10/11 17/18	so9,96/5 so11,11/2 g2,70/9 e8,248/11"
"4185655|0/1 37/156 5/13 26/63 1/2 7/13 4/7 19/32 5/8 2129/3276 35/52 115/156 653/819 883/1092 1037/1248 269/312 23/26 8/9 47/52 115/126 779/819 87/91 407/416	su6,245/13 so10,5/1 e7,133/4 e6,234/7"
"431045|0/1 3/28 1/4 2/7 9/28 5/14 3/7 19/36 15/28 4/7 17/28 40/63 9/14 19/28 5/7 3/4 7/9 11/14 205/252 23/28 107/126 6/7 223/252 25/28 13/14 241/252 27/28 35/36	su2,15/7 su2,1/1 so9,18/1 e7,133/3"
"903866|0/1 1/3 7/20 3/8 2/5 6/13 15/32 41/60 9/13 17/24 29/40 11/15 31/40 31/39 77/96 211/260 131/160 87/104 17/20 56/65 139/160 7/8 12/13 387/416 14/15 31/32	su3,2/1 sp8,24/1 sp6,21/2 f4,16/1"
"3335737|0/1 1/4 9/34 5/16 1/2 35/68 15/28 9/16 4/7 157/272 10/17 25/36 3/4 13/17 381/476 13/16 225/272 199/238 57/68 95/112 99/112 245/272 17/18 587/612 27/28 33/34	so9,360/17 so8,4/1 so8,16/1 so10,25/1"
"2199922|0/1 45/112 5/12 37/84 13/24 2/3 57/80 5/7 3/4 275/336 283/336 6/7 25/28 9/10 317/336 23/24 55/56	su6,5/1 so10,135/7 e7,133/10 e6,39/2"
"4109533|0/1 3/10 45/136 3/8 15/32 1/2 3/5 5/8 429/680 2/3 27/40 12/17 25/34 123/160 435/544 4/5 113/136 7/8 37/40 633/680 65/68 31/32 39/40 407/408	sp6,21/2 so9,96/5 so10,5/1 so10,405/17"
"2719675|0/1 1/4 2/5 7/16 1/2 13/24 13/20 11/16 35/48 3/4 19/24 4/5 67/80 13/15 9/10 113/120 47/48	su2,1/1 so7,7/2 so11,55/4 f4,104/5 e6,39/2"
"2733967|0/1 7/20 7/16 1/2 19/36 3/5 21/32 3/4 63/80 4/5 17/20 79/90 15/16 139/144 35/36	sp8,27/2 so8,56/5 so7,7/2 e7,133/3"
"1814018|0/1 37/156 37/120 5/13 2/5 1/2 7/13 851/1560 26/45 3/5 497/780 35/52 1081/1560 7/10 17/24 115/156 51/65 4/5 1907/2340 653/780 1321/1560 7/8 23/26 319/360 9/10 47/52 109/120 731/780 61/65 295/312 563/585 44/45 1531/1560 64/65	su6,245/13 su6,14/1 su5,4/1 e6,78/5"
"595525|0/1 1/3 13/33 33/76 1/2 6/11 8/11 175/228 2077/2508 5/6 28/33 7/8 29/33 59/66 71/76 18/19 819/836 65/66	su3,2/1 so12,594/19 so11,11/2 e6,390/11"
"2655421|0/1 7/16 1/2 45/88 57/100 57/80 8/11 9/10 167/176 21/22	so7,7/2 so10,135/11 e7,931/25 e7,133/10"
"927260|0/1 3/28 2/7 1/3 37/84 26/57 15/28 11/20 899/1596 13/21 12/19 23/35 393/532 296/399 15/19 117/140 6/7 73/84 53/60 477/532 122/133 55/57 56/57 104/105 1583/1596	su3,2/1 su2,15/7 so12,22/1 e6,546/19"
"4454243|0/1 1/12 2/9 5/12 1/2 7/12 57/92 2/3 97/138 13/18 35/48 3/4 13/16 5/6 697/828 7/8 11/12 137/144 23/24 35/36	su2,7/3 so11,55/4 so11,11/2 e7,665/23"
"1703941|0/1 2/5 11/24 3/5 11/16 5/6 103/120 15/17 15/16	su5,4/1 so12,11/1 e8,496/17 e8,31/2"
"188295|0/1 4/15 45/136 1219/2040 3/5 2/3 25/34 6/7 633/680 407/408	su3,16/5 so10,405/17 e8,248/7"
"1595184|0/1 1/4 5/16 3/8 2/5 33/80 1/2 9/16 3/5 5/8 31/48 13/20 53/80 2/3 11/16 57/80 29/40 3/4 31/40 63/80 13/16 17/20 7/8 43/48 9/10 73/80 11/12 15/16 77/80 39/40 47/48	su5,4/1 su2,1/1 sp8,6/1 sp6,14/1 so12,33/1"
"4371338|0/1 1/4 3/10 2/5 1/2 11/20 3/5 57/88 2/3 7/10 3/4 4/5 17/20 7/8 79/88 9/10 11/12 417/440	sp4,4/1 so9,96/5 so11,11/2 e7,266/11"
"4070354|0/1 2/7 1/3 7/20 2/5 1/2 4/7 13/21 5/8 89/140 2/3 41/60 24/35 13/18 11/15 11/14 5/6 17/20 9/10 19/21 51/56 129/140 14/15 20/21 23/24 407/420 34/35 39/40	sp8,24/1 so10,5/1 g2,6/1 f4,26/1"
"2882060|0/1 1/4 45/136 7/16 1/2 35/64 57/104 79/136 11/16 25/34 3/4 209/272 51/64 83/104 113/136 7/8 955/1088 777/884 63/64 67/68 205/208	su2,1/1 so7,7/2 so11,385/16 so10,405/17 e7,532/13"
"466799|0/1 2/9 4/9 35/68 14/27 7/12 451/612 7/9 29/36 14/17 8/9 14/15 587/612	so11,440/17 so11,22/1 g2,70/9"
"3223803|0/1 7/32 5/16 7/20 5/12 1/2 17/32 91/160 3/5 53/80 25/36 23/32 35/48 3/4 23/30 4/5 13/16 131/160 27/32 17/20 141/160 73/80 263/288 11/12 31/32	so8,56/5 so8,4/1 so7,49/4 so10,25/1"
"349173|0/1 3/8 1/2 21/32 3/4 4/5 5/6 6/7 7/8	sp8,27/2 so10,21/1 e8,248/7"
"2561208|0/1 7/32 2/5 33/76 7/16 1/2 99/160 397/608 21/32 23/32 317/380 67/80 27/32 265/304 9/10 71/76 15/16 18/19	so8,35/2 so7,7/2 so12,594/19 g2,14/5"
"4549902|0/1 3/28 2/7 1/3 37/84 1/2 15/28 17/28 13/21 57/92 2/3 13/18 117/161 65/84 11/14 209/252 5/6 6/7 73/84 7/8 583/644 79/84 20/21 263/276 55/56	su2,15/7 so11,11/2 f4,26/1 e7,665/23"
"2596851|0/1 7/22 3/8 3/7 13/30 7/16 1/2 3/5 15/22 61/88 5/7 8/11 115/154 124/165 133/176 97/120 13/16 9/11 6/7 181/210 97/112 209/240 7/8 101/110 13/14 14/15 39/40	so8,140/11 so7,7/2 so7,6/1 e6,156/5"
"1931324|0/1 3/32 37/156 1/4 413/1248 11/32 5/13 2/5 15/32 199/416 19/39 79/160 1/2 35/68 7/13 725/1248 3/5 331/544 263/416 33/52 497/780 13/20 35/52 111/160 881/1248 23/32 303/416 4561/6240 115/156 119/160 3/4 997/1326 13/17 319/416 51/65 41/52 14/17 653/780 17941/21216 17/20 467/544 795/884 311/340 499/544 535/544 7023/7072	su6,245/13 su5,4/1 su2,9/4 su2,1/1 so11,440/17"
"1437364|0/1 1/4 9/28 3/8 26/63 1/2 11/20 4/7 5/8 9/14 167/252 39/56 5/7 185/252 3/4 397/504 4/5 23/28 61/70 8/9 25/28 115/126 37/40 53/56 1213/1260 27/28 62/63	su4,3/1 su2,1/1 so9,18/1 so12,22/1 e6,234/7"
"749595|0/1 1/4 7/22 1/3 2/5 1/2 25/44 57/100 7/12 3/5 13/20 43/66 15/22 79/110 8/11 11/15 3/4 9/11 41/50 5/6 17/20 977/1100 119/132 271/300 101/110 41/44 14/15 213/220 97/100 43/44 59/60	su3,2/1 su2,1/1 sp4,4/1 so8,140/11 e7,931/25"
"499842|0/1 3/40 1/5 1/4 13/40 7/20 3/8 2/5 17/40 9/20 19/40 35/68 11/20 401/680 3/5 5/8 13/20 27/40 243/340 29/40 13/17 31/40 4/5 14/17 571/680 17/20 147/170 7/8 121/136 611/680 311/340 37/40 14/15 639/680 19/20 82/85 39/40 673/680	su2,12/5 su2,1/1 sp8,24/1 so11,440/17"
"3982513|0/1 1/4 9/26 1/2 6/11 31/52 5/8 9/13 3/4 10/13 35/44 9/11 11/13 7/8 255/286 10/11 49/52 101/104	su2,1/1 so9,216/13 so10,5/1 f4,104/11 e8,248/11"
"3195820|0/1 1/4 1/2 7/12 33/56 3/4 5/6 47/56 10/11 14/15	su2,1/1 so8,4/1 so12,132/7 so11,22/1 e8,248/11"
"320613|0/1 7/20 7/18 2/5 57/112 2/3 133/180 71/90 5/6 17/20 481/560 8/9 905/1008 509/560 14/15 15/16	sp8,24/1 so8,28/3 e7,95/2"
"1861862|0/1 2/5 21/44 6/11 11/20 3/5 35/52 193/220 12/13 52/55 19/20	su5,4/1 sp8,216/11 so12,22/1 so11,220/13"
"2827020|0/1 7/40 21/80 45/136 2/5 7/16 1/2 43/85 807/1360 3/5 49/80 53/80 27/40 7/10 497/680 25/34 61/80 209/272 31/40 113/136 67/80 69/80 7/8 9/10 619/680 633/680 15/16 1283/1360 1351/1360 1357/1360	so7,7/2 so7,21/2 so7,14/1 so10,405/17"
"3776735|0/1 7/20 6/17 2/5 13/30 1/2 9/16 3/5 239/340 12/17 64/85 13/17 47/60 401/510 5/6 17/20 29/34 9/10 73/80 249/272 14/15 19/20 81/85 77/80 239/240	sp8,24/1 so9,9/2 f4,416/17 e6,156/5"
"4183690|0/1 33/80 13/30 21/44 1/2 6/11 3/5 5/8 203/240 783/880 9/10 601/660 73/80 14/15 843/880 43/44 323/330	sp8,216/11 so12,33/1 so10,5/1 e6,156/5"
"417704|0/1 37/156 21/88 1/4 5/13 5/11 1633/3432 19/39 43/88 7/13 6/11 713/1144 33/52 57/88 35/52 1187/1716 31/44 2491/3432 889/1144 1343/1716 69/88 41/52 35/44 120/143 999/1144 3037/3432 39/44 79/88 47/52 1043/1144 81/88 12/13 133/143 404/429 142/143	su6,245/13 su2,1/1 so7,126/11 e7,266/11"
"958808|0/1 1/12 2/9 1/4 1/3 6/17 5/12 89/204 17/36 5/9 88/153 7/12 41/68 57/92 2/3 35/51 97/138 12/17 3/4 13/17 157/204 161/204 29/36 505/612 697/828 173/204 20/23 139/153 11/12 142/153 191/204 263/276 65/68 35/36 1521/1564 151/153	su3,2/1 su2,7/3 su2,1/1 f4,416/17 e7,665/23"
"1460442|0/1 1/4 9/34 9/26 3/8 26/63 1/2 35/68 4/7 10/17 31/52 135/221 5/8 87/136 167/252 1451/2142 9/13 75/104 3/4 1243/1638 13/17 10/13 397/504 23/28 199/238 57/68 11/13 761/884 8/9 121/136 115/126 167/182 3973/4284 413/442 49/52 53/56 423/442 131/136 33/34 101/104 1743/1768	su4,3/1 su2,1/1 so9,360/17 so9,216/13 e6,234/7"
"4082741|0/1 1/4 3/10 37/120 1/2 57/112 11/20 67/120 3/5 73/120 5/8 2/3 7/10 3/4 85/112 4/5 97/120 453/560 1373/1680 17/20 103/120 7/8 109/120 11/12 37/40 14/15 15/16 19/20 39/40	su6,14/1 su2,1/1 so9,96/5 so10,5/1 e7,95/2"
"624839|0/1 1/4 1/3 3/8 33/80 7/12 5/8 53/80 2/3 17/24 57/80 179/240 63/80 7/8 9/10 11/12 23/24 77/80 239/240	su3,2/1 su2,1/1 sp8,6/1 so12,33/1 e7,133/10"
"812272|0/1 3/10 6/19 21/64 1/3 3/8 3/5 117/190 5/8 201/320 12/19 19/30 783/1216 37/57 127/192 2/3 27/40 13/19 105/152 17/24 3/4 49/64 87/95 37/40 297/320 177/190 14/15 143/152 5739/6080 541/570 23/24 1167/1216 923/960 55/57 39/40 3565/3648 56/57 187/190 753/760 191/192	su3,2/1 so9,96/5 so7,63/8 f4,520/19"
"1944518|0/1 1/4 3/8 2/5 21/44 35/68 6/11 3/5 5/8 13/20 8/11 13/17 31/40 35/44 4/5 14/17 5/6 17/20 75/88 193/220 121/136 311/340 81/88 52/55 39/40 371/374	su5,4/1 su2,1/1 sp8,216/11 so11,440/17 so10,21/1"
"3508036|0/1 7/18 5/11 35/76 1/2 9/16 2/3 35/44 9/11 5/6 167/198 581/684 8/9 765/836 137/144 21/22 73/76	so9,9/2 so8,28/3 so11,550/19 so11,10/1"
"4966466|0/1 37/132 5/11 13/27 35/72 1/2 7/11 2/3 3/4 905/1188 607/792 103/132 35/44 278/297 745/792 125/132 21/22 209/216 53/54 71/72	su6,175/11 so12,6/1 so11,55/2 e6,26/1"
"3697102|0/1 7/32 1/4 5/12 33/76 6/13 15/32 1/2 9/16 397/608 2/3 283/416 13/19 9/13 37/52 23/32 3/4 25/32 13/16 27/32 97/114 137/156 885/988 549/608 379/416 11/12 12/13 387/416 71/76 49/52 18/19 25/26 31/32 47/48 303/304	su2,1/1 so9,9/2 so7,49/4 so12,594/19 f4,16/1"
"3476043|0/1 37/96 45/112 1/2 33/64 9/16 7/12 5/8 21/32 529/672 6/7 7/8 85/96 25/28 173/192 101/112 411/448 91/96 27/28 331/336	su6,35/4 so9,9/2 so12,99/4 so10,135/7"
"1912794|0/1 1/4 6/17 2/5 35/76 3/5 41/68 5/8 13/20 12/17 27/38 64/85 13/17 1051/1292 17/20 327/380 7/8 81/85 65/68 133/136	su5,4/1 su2,1/1 so11,550/19 so11,275/14 f4,416/17"
"2843904|0/1 3/16 3/7 7/16 1/2 21/40 57/100 3/5 5/8 11/16 57/80 81/112 303/400 63/80 97/112 13/14 267/280 77/80 699/700	sp8,18/1 so7,7/2 so7,27/2 e7,931/25"
